Id,SalePrice,Prediction,AbsLogError,GrLivArea,TotalSF,OverallQual,Neighborhood,YearBuilt,GarageArea
1391,235000.0,227890.328125,0.030720885155190558,1525,3050,7,CollgCr,2000,541
221,204900.0,211288.6875,0.03070318275202233,1498,2996,7,CollgCr,2006,675
469,250000.0,242449.515625,0.030667287577985647,1634,3260,8,NridgHt,2006,866
171,128500.0,124656.3515625,0.030367900538323056,1382,1574,5,OldTown,1941,660
439,90350.0,93135.0234375,0.03035895713186676,694,1134,5,Crawfor,1913,352
310,360000.0,371094.59375,0.030352885287749487,1944,3840,9,NridgHt,2003,708
620,305000.0,314380.15625,0.030291067876678568,2262,3744,8,Timber,2003,749
1080,126000.0,129865.2734375,0.03021541172243758,990,1980,5,CollgCr,1994,299
445,210000.0,216432.78125,0.030172347769720886,1908,2823,7,CollgCr,1994,493
797,143500.0,139236.4375,0.030161344518630173,1285,1945,6,Sawyer,1977,528
50,127000.0,123234.6015625,0.030096977367191968,955,1910,5,Sawyer,1966,386
472,190000.0,195683.96875,0.029476728533950336,1969,2777,7,NWAmes,1977,534
354,105900.0,109051.3828125,0.029323647617413684,720,1344,6,OldTown,1928,484
43,144000.0,139854.078125,0.029213513781286338,884,1724,5,SawyerW,1983,504
80,110000.0,113244.125,0.029065260418821737,1230,1670,5,OldTown,1910,440
783,187100.0,192542.15625,0.02867173891188557,1430,2843,7,CollgCr,2001,605
777,221500.0,215239.53125,0.028670951354452967,1614,3228,7,CollgCr,2005,865
1377,91000.0,93642.4140625,0.028623605936369145,790,1558,6,SWISU,1930,160
1171,171000.0,166175.109375,0.028621278589382015,1118,2214,6,Mitchel,1977,358
646,143250.0,139215.46875,0.028568285485398803,981,1962,6,NAmes,1971,576
754,275500.0,267752.6875,0.02852377694188668,2098,3128,8,NridgHt,2005,878
953,133900.0,130181.6015625,0.028162628635984177,768,1536,5,CollgCr,1972,396
905,125500.0,122026.3984375,0.02806812979148887,902,1778,5,Sawyer,1967,288
997,136500.0,132728.71875,0.028017069932948502,1050,2100,5,NAmes,1961,368
644,152000.0,147809.53125,0.027955840413353528,1620,2400,5,NWAmes,1969,462
1199,178000.0,173094.015625,0.027948501258054037,1212,2424,7,CollgCr,2001,573
723,124500.0,121072.6171875,0.027914980900218822,864,1728,4,NAmes,1970,463
881,157000.0,161438.109375,0.02787586507985651,1090,2180,5,Edwards,2005,450
625,165150.0,160613.609375,0.027852442078764028,1790,2522,6,NWAmes,1972,484
751,96500.0,99222.0859375,0.027817337374067108,1140,1716,4,OldTown,1910,0
1013,165000.0,160496.46875,0.027673363070608303,1502,2104,6,Crawfor,1923,180
1293,107500.0,110510.9375,0.027623396946982126,2372,3366,5,OldTown,1892,432
1166,233170.0,226819.65625,0.027612445321711476,1502,3004,7,NridgHt,2009,644
607,152000.0,156251.9375,0.02758898866778914,1040,2080,5,CollgCr,1996,576
841,140000.0,136205.0625,0.027480660968713266,1482,2154,6,SWISU,1925,400
694,108480.0,105541.375,0.027462511398079315,1073,2146,5,OldTown,1921,326
146,130000.0,126479.0546875,0.02745751745195335,1709,2679,6,Edwards,2004,380
64,140000.0,136208.4375,0.027455882642955842,1710,2286,7,OldTown,1921,480
1118,130000.0,133617.875,0.027449388329904068,894,1788,5,Sawyer,1967,450
300,158500.0,162907.6875,0.027428942004259937,1152,2244,6,Crawfor,1950,300
825,232600.0,239062.6875,0.02740545202731859,1489,2978,8,Somerst,2006,776
371,172400.0,177144.265625,0.027146947044693448,1664,2617,6,Gilbert,2000,460
267,185000.0,180070.203125,0.027008884880583395,1511,2313,6,Gilbert,1997,413
570,135960.0,139673.59375,0.026947306897996626,943,1886,5,NAmes,1979,600
1193,125000.0,128410.6875,0.02691967398641637,1472,2174,5,OldTown,1925,250
177,211000.0,205404.890625,0.026874896920631386,2060,3211,6,ClearCr,1988,521
507,215000.0,220837.984375,0.02679117920786389,1911,2688,8,SawyerW,1993,471
488,175000.0,179749.0,0.02677530840825426,1484,2968,5,NWAmes,1971,487
134,220000.0,214189.890625,0.026764462114881482,1296,2563,8,Timber,2001,471
742,142000.0,138291.4375,0.02646354450542887,912,1824,6,Sawyer,1961,288
1396,281213.0,273876.53125,0.026434905097922012,2482,3576,8,Timber,2005,642
1007,163500.0,167833.890625,0.026161595719315756,1657,3314,6,NAmes,1970,484
580,131500.0,134981.515625,0.026130800010250255,1795,2845,5,OldTown,1954,352
1192,174000.0,169513.75,0.026121102641056382,1441,2217,8,Somerst,1999,492
85,168500.0,164160.34375,0.026091936932406412,1474,1858,7,Gilbert,1995,400
904,240000.0,233818.9375,0.026091768720972297,1670,3340,7,Gilbert,2006,690
386,192000.0,187057.625,0.026078509950862028,1269,2525,8,Blmngtn,2004,430
1418,340000.0,331278.03125,0.02598754381277857,2450,3734,8,NoRidge,1998,1069
405,168000.0,172416.046875,0.0259463013601966,1572,2378,6,Gilbert,1995,373
1426,142000.0,145722.5,0.02587689068786858,1252,2504,6,NAmes,1959,528
1096,176432.0,171935.9375,0.025813433764490412,1314,2628,6,CollgCr,2006,440
601,275000.0,268017.875,0.025717326888274883,1904,2962,8,NridgHt,2005,736
114,217000.0,211500.765625,0.025668615264537564,2259,4068,6,Crawfor,1953,450
165,152000.0,148150.90625,0.02564895880854756,1616,2765,6,OldTown,1926,216
531,175000.0,179539.3125,0.02560807669333265,1509,2970,6,Timber,1988,600
337,377426.0,367900.96875,0.025560659091096838,1922,3844,9,StoneBr,2005,676
1414,257000.0,263648.0625,0.02553893418136255,1844,3688,8,SawyerW,2005,620
1025,287000.0,294420.21875,0.025525758741789417,2898,4463,8,Timber,1976,665
805,118000.0,115033.078125,0.025464683018551426,1128,2064,5,NAmes,1954,286
1322,72500.0,70691.09375,0.02526661636676053,720,720,3,BrkSide,1949,287
1018,187500.0,182842.078125,0.025155890333358855,1360,2580,8,StoneBr,1984,565
307,225000.0,219419.484375,0.02511493772769846,2243,2943,7,SawyerW,1990,746
1131,135000.0,131656.75,0.02507643339758303,1981,3103,4,SWISU,1928,576
662,402000.0,392057.21875,0.025044230195856443,2448,4077,8,NoRidge,1994,711
1159,235128.0,229313.28125,0.025040829834557243,1580,3160,8,Somerst,2007,830
273,290000.0,297351.1875,0.025032881525518746,2270,3422,8,NoRidge,1999,671
213,252678.0,246442.109375,0.02498873521261835,1852,2752,7,Somerst,2009,644
1336,167900.0,163765.984375,0.02492992948118733,1334,2684,6,NWAmes,1977,630
549,125000.0,128153.5234375,0.024915012907456457,825,1650,5,OldTown,1955,720
557,141000.0,144552.21875,0.02488075304436954,1092,2184,5,NAmes,1957,299
778,142500.0,138999.625,0.02487058770448236,894,1758,5,Sawyer,1974,440
833,237000.0,231181.046875,0.02485887867709735,1829,2770,7,CollgCr,2003,613
312,132000.0,135314.4375,0.024799128652849944,972,1944,6,NAmes,1948,240
656,88000.0,90201.203125,0.02470567360942688,1092,1617,6,BrDale,1971,264
1061,213500.0,208292.4375,0.024693673768632962,1338,2676,8,StoneBr,2001,582
727,222000.0,227548.5,0.02468591077432869,1680,2560,6,Crawfor,1988,540
467,167000.0,171169.765625,0.02466188716723572,1277,2554,7,NAmes,1970,526
292,135900.0,132589.546875,0.02466089480672906,1716,2496,5,SWISU,1912,0
385,240000.0,245988.9375,0.02464754062422969,1953,3533,6,ClearCr,1992,501
1147,180000.0,175624.96875,0.02460585034330265,1298,2596,6,SawyerW,1985,403
1449,112000.0,114782.890625,0.02454334864604668,1346,1906,4,Edwards,1910,384
927,285000.0,278092.375,0.024535750444318438,2374,3555,8,NridgHt,2003,656
1314,333168.0,341430.6875,0.02449775364806328,2599,3992,9,NoRidge,1999,779
365,190000.0,185429.953125,0.024346742898634588,1574,2370,6,NWAmes,1976,566
423,113000.0,110306.6640625,0.024123260590936724,988,1976,5,Mitchel,1954,520
522,150000.0,153641.640625,0.023987429682511774,1244,2488,6,NAmes,1957,336
1435,160000.0,163877.6875,0.02394637852334469,1126,2252,5,Mitchel,1977,484
556,113000.0,115730.046875,0.02387226942782128,1048,2041,5,BrkSide,1922,280
752,162000.0,165910.1875,0.023850122071838342,1320,1980,7,Gilbert,2003,400
869,169000.0,165021.609375,0.023822141036873745,2320,2267,5,Gilbert,1948,672
1040,80000.0,78124.7578125,0.02371932658623699,630,1260,4,MeadowV,1970,286
37,145000.0,148479.765625,0.023714786494450024,1097,2194,5,CollgCr,1994,672
498,184000.0,179699.984375,0.02364692072251806,1820,2846,7,BrkSide,1925,240
456,175500.0,171424.125,0.023498158543365122,1242,2484,7,NWAmes,1973,528
1035,119750.0,122589.1953125,0.023432460336016092,954,1874,5,Crawfor,1938,240
1439,149700.0,153249.03125,0.023430807301480172,1236,2148,6,OldTown,1957,923
142,260000.0,254003.546875,0.023333309220985754,1734,3468,7,CollgCr,2005,660
26,256300.0,250440.03125,0.0231290464187488,1600,3166,8,NridgHt,2007,890
1170,625000.0,610802.0,0.022978764811350416,3627,5557,10,NoRidge,1995,807
133,150750.0,154250.34375,0.022953905170382427,1327,2390,5,NAmes,1959,624
1048,145000.0,141718.1875,0.022893092103442925,990,1980,5,CollgCr,1994,672
36,309000.0,302022.875,0.022838442596986752,2452,3569,8,NridgHt,2004,691
957,124000.0,126856.921875,0.022778104735884597,1229,1790,6,Blueste,1980,462
1190,189000.0,193341.46875,0.022710759860244067,1804,2798,7,Gilbert,1999,442
710,109900.0,112404.0078125,0.02252852940985406,904,1780,5,Sawyer,1966,408
1117,184100.0,180005.640625,0.02249077748399131,1419,1827,8,Gilbert,2002,527
206,180500.0,176487.640625,0.022479802686731887,1442,2866,7,Gilbert,1990,500
868,129000.0,131918.546875,0.022372087128955442,1120,2160,4,Sawyer,1961,544
357,173000.0,169189.4375,0.02227244521030336,1167,2325,6,Gilbert,1992,400
588,137000.0,133991.375,0.022205329724757306,860,1700,5,Sawyer,1982,528
87,174000.0,177854.046875,0.021907828811050578,1560,2244,6,Gilbert,2005,400
1392,124000.0,126731.40625,0.021788196041987007,1584,3168,5,NAmes,1967,792
832,151000.0,154319.5,0.021745149303407985,1200,1720,7,Somerst,2005,480
485,132500.0,135402.34375,0.021667862952760686,999,1998,5,Sawyer,1962,264
1319,275000.0,269162.34375,0.021456312872336625,1787,3540,8,CollgCr,2001,748
1270,144000.0,140959.703125,0.021339093703707235,1524,2398,5,NAmes,1958,315
982,336000.0,328914.78125,0.02131240219594055,2612,3837,8,NoRidge,1998,676
1364,156932.0,160311.0625,0.021303343644953898,1412,2028,6,Gilbert,2006,432
1456,175000.0,178760.0625,0.021258379578112496,1647,2600,6,Gilbert,1999,460
1044,262280.0,256773.515625,0.02121811943641916,2329,3804,7,SawyerW,1990,514
1221,115000.0,112598.09375,0.021107156705836516,912,1824,5,NAmes,1964,288
27,134800.0,137644.46875,0.02088169556425079,900,1800,5,NAmes,1951,576
761,127500.0,124868.375,0.020856016795864463,864,1728,6,NAmes,1959,300
1204,213000.0,208609.125,0.02082978127381452,1630,3260,7,CollgCr,2000,451
606,205000.0,209303.203125,0.020773853895379446,1986,2754,7,NAmes,1965,486
51,177000.0,173384.625,0.02063722217278574,1470,2264,6,Gilbert,1997,388
696,176000.0,172423.453125,0.020530489196708857,1137,2249,6,Timber,1987,551
1455,185000.0,188815.5,0.020414413491437244,1221,2442,7,Somerst,2004,400
1436,174000.0,170504.0625,0.02029605795956968,1537,2856,6,NAmes,1962,462
156,79000.0,80617.2734375,0.02026483078812724,1096,1668,6,Edwards,1924,0
175,184000.0,180326.078125,0.020168889722425476,1651,3257,6,Timber,1986,616
438,119000.0,116627.171875,0.020141040426604917,904,1788,6,BrkSide,1926,180
734,131400.0,128782.28125,0.02012271508626462,1144,2008,5,Sawyer,1961,264
929,236500.0,241282.828125,0.02002151434355781,1788,3541,8,CollgCr,2001,522
34,165500.0,162225.375,0.019984500741360378,1700,3098,5,NAmes,1959,447
359,130000.0,127429.359375,0.01997212833769524,1352,2414,5,ClearCr,1958,288
641,274000.0,279494.09375,0.019852982757376125,1518,3036,8,NridgHt,2003,588
700,196000.0,192153.625,0.019819374799952882,1391,2782,7,Somerst,2004,530
1274,177000.0,173529.203125,0.019803716626777046,1357,2376,6,Edwards,1959,312
340,155000.0,151984.515625,0.01964634414641786,1215,2430,6,NAmes,1958,297
254,158000.0,161098.828125,0.01942286117757419,1302,2604,6,NAmes,1964,309
283,207500.0,211562.5,0.01938903089477151,1314,2628,7,NridgHt,2007,626
685,221000.0,216767.625,0.019336685936341524,1839,3034,7,NoRidge,1998,486
674,257500.0,262513.53125,0.01928283405098874,1839,3316,6,Crawfor,1957,416
817,137000.0,134388.484375,0.019246041300956307,1008,2016,5,NAmes,1954,275
45,141000.0,143734.84375,0.01921021401568801,1150,2300,5,NAmes,1959,300
1174,200500.0,204383.515625,0.01918386593532162,3086,4205,5,ClearCr,1946,0
571,142600.0,139908.640625,0.019053730451970452,1728,3456,5,NAmes,1965,576
374,123000.0,125364.6328125,0.019042044710326778,1319,1927,5,NAmes,1953,270
362,145000.0,147786.125,0.019032254810445792,1505,2388,5,BrkSide,1940,240
678,109500.0,111595.8671875,0.018959296121650482,792,1560,5,OldTown,1924,240
83,245000.0,240409.765625,0.018913308376744098,1563,3126,8,Somerst,2007,758
306,305900.0,300191.09375,0.01883893795006486,2000,4000,8,CollgCr,2004,888
1403,193879.0,190267.921875,0.018800961230928337,1294,2580,7,CollgCr,2006,662
148,222500.0,218389.640625,0.018646207306874274,2035,2919,7,Gilbert,2001,434
903,180000.0,176674.90625,0.018645390391547778,1509,2292,7,Gilbert,2003,393
255,145000.0,142328.21875,0.018597822885475068,1314,2628,5,NAmes,1957,294
1133,117500.0,119682.375,0.01840286984278805,2210,3218,6,OldTown,1880,205
1273,137000.0,134503.75,0.01838871066812864,935,1870,5,Sawyer,1965,288
728,194500.0,198106.046875,0.018370220950330918,1232,2464,7,CollgCr,2007,632
1284,139000.0,141557.4375,0.01823149034440874,1824,2736,6,Mitchel,1971,0
643,345000.0,351330.15625,0.018181928204237252,2704,4656,8,NAmes,1972,538
1022,194000.0,197558.71875,0.018177598364051306,1220,2419,7,CollgCr,2006,632
1250,119000.0,121151.3828125,0.017917218914671906,988,1864,5,NAmes,1950,276
1152,149900.0,152605.859375,0.01788999167252392,1466,2932,5,Edwards,1959,528
616,137500.0,135062.515625,0.017886035901799602,1054,1990,6,NAmes,1963,480
876,303477.0,298108.75,0.017847412933633677,2610,3794,8,Somerst,2007,550
880,136500.0,138912.6875,0.017520846416466895,864,1728,5,CollgCr,1978,336
1149,116900.0,114871.15625,0.017507597560591392,1111,1683,7,OldTown,1926,288
506,124500.0,126670.0234375,0.01727961101899922,1960,2920,5,OldTown,1952,400
230,192500.0,189204.859375,0.01726572316882624,1555,2928,7,Blmngtn,2005,430
425,139000.0,141400.390625,0.017121460753520168,1196,2392,6,NAmes,1956,297
923,169990.0,172918.953125,0.017083294247925096,1316,2632,6,Gilbert,2005,397
380,179000.0,175972.34375,0.017058864815698627,1800,2782,6,Gilbert,2000,463
676,148500.0,145994.453125,0.01701621398288289,1441,2296,6,NPkVill,1978,440
820,224000.0,220229.75,0.016974655815205963,1358,2716,7,NridgHt,2009,484
909,131000.0,133237.78125,0.016937909495922554,902,1766,5,Mitchel,1983,484
771,134900.0,132642.671875,0.016874802066686456,858,1716,5,Sawyer,1982,576
576,118500.0,116520.78125,0.016843180308576677,1216,2048,5,NAmes,1947,336
1231,190000.0,193224.234375,0.016827190651829582,2620,3981,5,Sawyer,1977,600
1410,215000.0,218639.71875,0.01678714970213413,2093,2884,7,NWAmes,1986,542
1034,230000.0,233882.265625,0.0167384692929744,1654,3308,7,CollgCr,2002,900
1067,178000.0,180956.953125,0.01647553284863612,1571,2370,6,Gilbert,1993,380
1290,281000.0,276423.40625,0.016420839580684188,1970,3055,8,NridgHt,2006,753
1114,134500.0,132325.90625,0.01629621049919905,1008,2016,5,NAmes,1953,240
671,173500.0,170703.859375,0.016247266323492937,1476,2214,6,CollgCr,2005,540
468,146500.0,148897.09375,0.016229883019368785,1644,2372,5,NAmes,1942,312
266,175500.0,172684.109375,0.01617498195578193,1422,2844,6,NWAmes,1981,576
1337,135000.0,137193.25,0.016115618974158252,1656,3312,5,NWAmes,1973,506
137,143000.0,145320.03125,0.016093680493298734,1214,2428,5,NAmes,1967,318
426,135000.0,137189.0625,0.016085096092131934,1389,2040,7,OldTown,1946,240
776,162000.0,159432.703125,0.015974326624885293,1204,2408,6,Mitchel,1998,412
1019,160000.0,162557.5625,0.01585825624794346,1472,1856,7,Gilbert,1991,402
995,337500.0,342858.21875,0.01575144867873668,1718,3418,10,NridgHt,2006,786
735,108000.0,109704.0625,0.01565502846281497,948,1896,5,Sawyer,1968,300
1354,410000.0,416437.53125,0.015579267961919996,3238,5271,8,NoRidge,1995,666
389,191000.0,193980.671875,0.015485016094142878,1479,2947,7,CollgCr,1999,577
635,144000.0,146241.65625,0.015447027179670059,1056,2112,6,OldTown,1980,576
890,149500.0,151824.140625,0.0154263862424866,1505,3010,6,NAmes,1953,505
1315,119000.0,120839.828125,0.015342313127598928,948,1896,4,Edwards,1954,280
275,124500.0,126399.109375,0.015138599019907772,816,1632,5,Mitchel,1982,264
630,168500.0,165985.203125,0.015037013295318147,1350,2598,6,NAmes,1964,520
877,132250.0,130281.078125,0.014999700645233816,1040,2104,4,Mitchel,1963,648
947,143000.0,140874.640625,0.014974103421687701,1144,2288,5,NAmes,1959,796
888,135500.0,137539.484375,0.0149392852219421,1393,2209,5,Edwards,1955,300
1428,140000.0,137925.140625,0.014931236423580074,1558,2471,5,NAmes,1945,288
464,188700.0,191537.78125,0.01492654939500504,1660,2375,6,Crawfor,1934,240
69,80000.0,81191.9375,0.014789132188205656,747,1494,4,OldTown,1945,220
84,126500.0,124669.546875,0.014575580346834371,1065,2130,5,NAmes,1960,461
928,176000.0,178573.140625,0.014514191785512054,1978,2810,7,NWAmes,1968,486
277,201000.0,203918.984375,0.014417800273593073,1560,3120,7,Mitchel,2003,573
705,213000.0,209952.34375,0.014411527119657208,1484,2957,7,CollgCr,2004,606
996,121600.0,123365.125,0.014411366826683647,1230,1977,4,BrkSide,1946,305
526,176000.0,178548.28125,0.0143749717091044,1266,2523,7,Somerst,2005,453
1310,179200.0,176666.984375,0.014235904305746061,1294,2572,6,SawyerW,1991,496
407,115000.0,113382.671875,0.01416343004403231,1639,2230,6,SWISU,1936,240
161,162500.0,164813.84375,0.014138529120726773,1232,2464,6,Veenker,1984,516
53,110000.0,111563.3046875,0.014111691653525327,816,1632,5,IDOTRR,1963,516
653,191000.0,193714.09375,0.014109827077119164,1716,2596,7,CollgCr,1996,512
1002,86000.0,84798.859375,0.014065039610077434,691,1382,5,OldTown,1920,216
848,133500.0,135386.84375,0.01403460771808085,864,1728,5,CollgCr,1972,338
981,178400.0,175923.6875,0.013977833985467925,999,1943,7,NAmes,1961,588
147,105000.0,106446.9921875,0.01368665568519134,875,1590,5,BrkSide,1931,180
393,106500.0,105052.4296875,0.013685299874946821,882,882,5,NAmes,1959,294
1283,150500.0,152554.484375,0.013558633158751832,1040,2080,5,CollgCr,1977,484
387,81000.0,79922.5625,0.013390791102592559,1184,1842,5,Edwards,1910,0
554,108000.0,106566.234375,0.013364391697184175,1126,1126,4,Edwards,1949,520
586,369900.0,374876.4375,0.013363736947308524,2028,3896,8,Timber,2005,880
610,118500.0,116928.09375,0.013353684599417548,1029,2058,4,Sawyer,1961,261
346,140200.0,142075.03125,0.013285238404407096,1577,2549,6,BrkSide,1939,312
44,130250.0,128539.828125,0.01321677567773527,938,1876,5,CollgCr,1975,308
779,144000.0,142117.171875,0.013161336175604887,2020,2020,5,SawyerW,1977,630
370,162000.0,164122.296875,0.013015447517041423,1287,2350,5,NAmes,1959,576
1161,146000.0,144121.09375,0.012952657401548606,1456,2311,6,NPkVill,1978,440
878,350000.0,345519.625,0.012883674103630227,2224,3686,9,NridgHt,2004,738
1024,191000.0,193470.578125,0.012851954971505819,1504,2850,7,Blmngtn,2005,437
655,350000.0,354496.875,0.012766339973730112,2113,4222,8,NoRidge,1995,839
958,132000.0,130333.8984375,0.012702218598228399,1057,2114,5,Sawyer,1962,576
1332,132500.0,134153.0,0.012398201228114303,954,1865,5,CollgCr,1976,576
803,189000.0,191356.671875,0.012391998432264018,1456,2184,7,CollgCr,2005,410
1398,137500.0,135821.109375,0.012285179576821292,1513,2452,5,BrkSide,1920,180
1095,129000.0,130585.09375,0.012212575194316955,936,1872,5,NAmes,1956,308
1172,163000.0,161026.9375,0.012178460981779438,1261,2522,6,NAmes,1958,433
1138,94000.0,92867.078125,0.012125449187529114,1020,1800,5,Sawyer,1875,0
465,124000.0,122511.359375,0.01207771233606536,1040,2080,5,CollgCr,1978,0
769,216837.0,214241.578125,0.012041615271412454,1836,3696,7,CollgCr,2004,484
680,128500.0,126961.9765625,0.012041165578619228,988,1976,5,Sawyer,1961,572
940,244400.0,247336.59375,0.011943860813129703,2403,3435,7,ClearCr,1940,349
846,171000.0,173028.484375,0.011792605450768434,1701,3091,5,Sawyer,1975,611
316,188500.0,186293.171875,0.011776318343621028,1432,2148,7,Gilbert,2004,432
256,230000.0,227311.640625,0.011757315351076159,2291,3266,7,Gilbert,1999,429
1139,196000.0,193730.71875,0.011645452315269367,1567,3134,6,Mitchel,1977,714
356,177500.0,175452.703125,0.011601034455351211,1200,2400,6,CollgCr,1995,521
1085,187500.0,185338.015625,0.011597513769984857,1498,2189,6,Gilbert,1995,409
1150,143000.0,144661.296875,0.011550415800456904,1482,2132,7,OldTown,1920,324
1365,144152.0,145802.578125,0.011385125074777847,1200,1720,7,Somerst,2005,480
1030,118000.0,116665.4375,0.01137419747832169,1218,1890,6,BrDale,1972,264
718,157000.0,158794.625,0.011365823300907962,1178,2354,5,NWAmes,1973,439
831,166000.0,167897.125,0.011363584224831413,1392,2784,6,NAmes,1957,458
131,226000.0,228569.421875,0.011304930824728388,2157,3081,7,NAmes,1966,487
617,183200.0,181147.921875,0.011264444976522014,1509,2292,6,Gilbert,2002,393
368,165000.0,163157.703125,0.011228168556657536,1431,2530,6,NAmes,1962,296
600,151000.0,149315.015625,0.011221489084221048,1556,2272,6,Blueste,1980,452
1102,119500.0,118167.828125,0.01121039079270858,950,1900,5,NAmes,1971,280
895,118858.0,120197.5625,0.011207146151159364,1535,1535,5,SawyerW,1979,400
422,215000.0,217408.59375,0.011140423918615028,1602,3204,6,NWAmes,1977,529
892,172500.0,174418.5,0.01106028359493827,1683,2601,6,Sawyer,1978,440
38,153000.0,154698.484375,0.011039967190683342,1297,2594,5,NAmes,1954,498
722,143000.0,144573.3125,0.010942025473216432,848,1696,6,CollgCr,2004,420
873,116000.0,114749.5078125,0.010838537446737462,910,1015,5,NAmes,1953,414
448,199900.0,197798.328125,0.010569221551380181,1886,2816,7,Gilbert,1998,431
1335,125000.0,123706.4296875,0.010402397529194474,1365,2130,5,BrDale,1970,440
237,185500.0,183580.640625,0.010400796278002389,1414,2828,7,CollgCr,2004,494
669,168000.0,169753.828125,0.010385276830419343,1437,2625,5,Sawyer,1956,576
908,250000.0,247438.75,0.010297799823884901,2057,3074,7,Crawfor,1936,180
799,485000.0,489992.8125,0.010241810682897423,3140,5066,9,NridgHt,2008,820
1075,194000.0,192029.0625,0.01021137839727082,1240,2480,7,CollgCr,2006,826
19,159000.0,157399.96875,0.01011400084286862,1114,2228,5,SawyerW,2004,576
233,94500.0,93553.6015625,0.010065176675588816,987,1470,6,BrDale,1972,288
345,85000.0,85856.078125,0.01002101040086778,1112,1648,5,MeadowV,1976,336
404,258000.0,255438.734375,0.00997695234948992,2263,3404,8,NoRidge,1998,420
62,101000.0,102012.53125,0.009975046017183686,1111,1641,5,IDOTRR,1920,288
1312,203000.0,200995.046875,0.009925664560913816,1274,2548,7,CollgCr,2005,508
628,153000.0,151493.9375,0.00989224876927075,1520,2676,6,NAmes,1955,364
937,184900.0,183082.34375,0.00987906721490539,1200,2376,7,SawyerW,2003,555
1355,235000.0,237283.71875,0.009670995580176367,1865,2857,7,CollgCr,2000,839
1313,302000.0,299105.1875,0.009631676144554291,2810,4263,8,NoRidge,1990,750
1111,188000.0,186200.09375,0.009620043078873763,1658,2431,6,Gilbert,1995,431
54,385000.0,381319.1875,0.00960652234875603,1842,3684,9,Veenker,1981,894
284,244600.0,246948.875,0.00955706925901012,1468,2936,8,Somerst,2008,898
605,221000.0,223105.578125,0.00948235970578537,1494,2988,7,CollgCr,2002,530
1306,325000.0,328085.21875,0.009448176636572825,1652,3304,9,NridgHt,2006,840
574,170000.0,168409.8125,0.009398012394218114,1430,1814,7,Gilbert,2000,400
1260,151000.0,152402.375,0.009244329367072979,1054,2108,6,NAmes,1969,460
1236,138887.0,140173.609375,0.009221002371003095,1784,2531,5,Crawfor,1914,180
409,280000.0,282565.46875,0.009120635929882326,2172,3235,7,NridgHt,2006,947
1105,106000.0,106970.6796875,0.00911559558149122,1302,1932,5,BrDale,1970,440
205,110000.0,111005.1640625,0.009096275204894866,1284,2004,5,OldTown,1947,240
988,395192.0,398792.96875,0.009070661311598727,1940,3870,9,NridgHt,2009,606
824,139500.0,138265.984375,0.008885284215766731,1489,2267,6,SWISU,1940,240
597,114504.0,115525.4921875,0.008881383086270844,1368,2052,6,OldTown,1910,216
1256,127500.0,126381.1484375,0.008813966682199137,1367,2251,6,BrkSide,1931,560
781,176000.0,174473.078125,0.008713495659202763,1253,2490,7,Gilbert,1995,402
392,215000.0,216878.453125,0.008699004351894857,1961,2765,6,Mitchel,2001,560
725,320000.0,317229.28125,0.00869617136645573,1698,3396,9,Edwards,2007,768
867,248900.0,246764.78125,0.008615594341154775,1646,3284,8,Timber,2006,870
965,214900.0,213073.828125,0.00853404719758366,1894,2711,7,Timber,2002,510
202,171500.0,170073.046875,0.008355185422594502,1279,2475,6,Mitchel,1977,473
302,267000.0,269238.34375,0.00834833401152224,2452,3480,8,CollgCr,1998,683
1071,135000.0,133879.859375,0.008331890501255046,1048,2096,5,NAmes,1956,286
1296,138500.0,139657.34375,0.008321492371679895,1052,2104,5,NAmes,1968,288
1342,155000.0,153727.53125,0.008243305720808891,1114,2228,6,SawyerW,2003,576
123,136000.0,137111.625,0.008140429746974931,1080,2160,6,NAmes,1958,288
944,143000.0,141848.9375,0.008081902593961132,1632,3264,5,Mitchel,1967,576
1407,133000.0,131932.265625,0.00806041569136795,768,1536,5,CollgCr,1972,396
613,261500.0,263565.84375,0.007868904692125867,1872,3171,8,CollgCr,2001,531
95,204750.0,203161.9375,0.007786301850567057,1786,2610,6,CollgCr,1997,684
594,140000.0,141089.890625,0.0077547316243382625,848,1696,6,CollgCr,2003,420
1197,219210.0,220895.703125,0.007660449278482417,1863,2742,7,Gilbert,2006,660
436,212000.0,210406.9375,0.0075427857296084255,1661,2460,7,CollgCr,1996,550
1125,163900.0,162697.453125,0.007364080361838887,1482,1866,7,Gilbert,1992,392
1151,124000.0,124894.9375,0.007191260493083718,932,1864,6,NAmes,1950,306
1308,138000.0,138995.375,0.007186922146173558,990,1980,5,CollgCr,1994,480
86,260000.0,258141.125,0.007175171821668158,2417,3705,8,NoRidge,1991,462
552,112500.0,113303.7578125,0.007119049707846159,928,1856,5,OldTown,1957,288
477,208900.0,207431.125,0.007056277805094879,1493,2971,6,CollgCr,1997,508
192,184000.0,182717.09375,0.006996698592761419,1479,2204,7,NAmes,1972,484
1122,212900.0,214375.25,0.00690537987772899,1552,3104,7,CollgCr,2005,782
788,233000.0,234590.859375,0.006804490194017632,2084,3040,7,SawyerW,2004,618
1202,197900.0,196584.984375,0.006666990536995598,1779,2645,7,CollgCr,1998,546
493,172785.0,173938.609375,0.006654331844178074,1456,2184,6,Gilbert,2006,429
984,255900.0,254211.953125,0.006618337045521727,2290,3418,8,CollgCr,2002,779
